GAME_ID,TEAM1,TEAM2,DATE,DAY,TIME,NATIONAL_TV
22400382,MIL,WAS,2024-12-21,Saturday,20:00,0
22400387,DET,PHX,2024-12-21,Saturday,21:00,0
22400380,CLE,PHI,2024-12-21,Saturday,20:00,0
22400376,LAL,SAC,2024-12-21,Saturday,18:00,0
22400383,GSW,MIN,2024-12-21,Saturday,20:00,0
22400379,BKN,UTA,2024-12-21,Saturday,19:30,0
22400373,PHI,CHA,2024-12-20,Friday,19:00,0
22400374,CLE,MIL,2024-12-20,Friday,19:30,1
22400375,MIA,OKC,2024-12-20,Friday,20:00,0
22400370,ATL,SAS,2024-12-19,Thursday,21:30,1
22400372,SAC,LAL,2024-12-19,Thursday,22:00,0
22400368,LAC,DAL,2024-12-19,Thursday,20:30,0
22400363,CHI,BOS,2024-12-19,Thursday,19:30,0
22400366,MEM,GSW,2024-12-19,Thursday,20:00,0
22400365,HOU,NOP,2024-12-19,Thursday,20:00,0
22400360,DET,UTA,2024-12-19,Thursday,19:00,0
22400361,OKC,ORL,2024-12-19,Thursday,19:00,1
22400367,NYK,MIN,2024-12-19,Thursday,20:00,0
22400371,DEN,POR,2024-12-19,Thursday,22:00,0
22400369,IND,PHX,2024-12-19,Thursday,21:00,0
22400364,BKN,TOR,2024-12-19,Thursday,19:30,0
22400362,CHA,WAS,2024-12-19,Thursday,19:00,0
22401224,CLE,BKN,2024-12-16,Monday,19:30,0
22401223,CHI,TOR,2024-12-16,Monday,20:00,0
22401226,LAC,UTA,2024-12-16,Monday,22:30,0
22401225,DEN,SAC,2024-12-16,Monday,22:00,0
22401222,PHI,CHA,2024-12-16,Monday,19:00,0
22401221,DET,MIA,2024-12-16,Monday,19:00,0
22401220,MEM,LAL,2024-12-15,Sunday,22:30,0
22401227,NYK,ORL,2024-12-15,Sunday,19:00,0
22401217,BOS,WAS,2024-12-15,Sunday,19:00,0
22401219,POR,PHX,2024-12-15,Sunday,21:00,0
22401218,SAS,MIN,2024-12-15,Sunday,20:00,0
22401216,NOP,IND,2024-12-15,Sunday,19:00,0
22401228,DAL,GSW,2024-12-15,Sunday,20:30,1
22401230,OKC,HOU,2024-12-14,Saturday,20:00,0
22401229,MIL,ATL,2024-12-14,Saturday,20:00,0
22401209,IND,PHI,2024-12-13,Friday,19:00,0
22401208,CLE,WAS,2024-12-13,Friday,19:00,0
22401212,CHA,CHI,2024-12-13,Friday,19:30,0
22401210,LAL,MIN,2024-12-13,Friday,19:00,0
22401213,DEN,LAC,2024-12-13,Friday,21:00,0
22401214,UTA,PHX,2024-12-13,Friday,21:00,0
22401211,BKN,MEM,2024-12-13,Friday,19:30,0
22401215,POR,SAS,2024-12-13,Friday,20:30,0
22401205,DET,BOS,2024-12-12,Thursday,19:00,0
22401207,SAC,NOP,2024-12-12,Thursday,22:00,0
22401206,MIA,TOR,2024-12-12,Thursday,19:30,0
22401204,GSW,HOU,2024-12-11,Wednesday,22:00,1
22401202,ATL,NYK,2024-12-11,Wednesday,19:30,0
22401203,OKC,DAL,2024-12-10,Tuesday,20:00,0
22401201,ORL,MIL,2024-12-10,Tuesday,20:00,0
22400359,NYK,TOR,2024-12-09,Monday,19:30,1
22400351,MIA,CLE,2024-12-08,Sunday,18:00,0
22400358,LAL,POR,2024-12-08,Sunday,21:30,0
22400350,ATL,DEN,2024-12-08,Sunday,18:00,0
22400347,PHI,CHI,2024-12-08,Sunday,12:00,0
22400356,LAC,HOU,2024-12-08,Sunday,21:00,0
22400357,SAC,UTA,2024-12-08,Sunday,21:00,0
22400354,NOP,SAS,2024-12-08,Sunday,19:00,0
22400353,WAS,MEM,2024-12-08,Sunday,19:00,0
22400349,IND,CHA,2024-12-08,Sunday,17:00,0
22400348,MIL,BKN,2024-12-08,Sunday,15:30,0
22400352,PHX,ORL,2024-12-08,Sunday,18:30,0
22400355,GSW,MIN,2024-12-08,Sunday,20:30,0
22400345,MEM,BOS,2024-12-07,Saturday,20:00,0
22400346,MIA,PHX,2024-12-07,Saturday,20:00,0
22400340,CHA,CLE,2024-12-07,Saturday,13:00,0
22400343,NYK,DET,2024-12-07,Saturday,19:30,0
22400341,WAS,DEN,2024-12-07,Saturday,19:00,0
22400344,DAL,TOR,2024-12-07,Saturday,19:30,0
22400342,NOP,OKC,2024-12-07,Saturday,19:00,0
22400339,POR,UTA,2024-12-06,Friday,22:00,0
22400338,MIN,GSW,2024-12-06,Friday,22:00,1
22400335,BOS,MIL,2024-12-06,Friday,19:30,1
22400334,LAL,ATL,2024-12-06,Friday,19:30,0
22400337,SAS,SAC,2024-12-06,Friday,20:00,0
22400336,CHI,IND,2024-12-06,Friday,20:00,0
22400333,ORL,PHI,2024-12-06,Friday,19:00,0
22400328,TOR,OKC,2024-12-05,Thursday,19:30,0
22400332,GSW,HOU,2024-12-05,Thursday,22:00,1
22400330,PHX,NOP,2024-12-05,Thursday,20:00,0
22400331,SAS,CHI,2024-12-05,Thursday,20:00,0
22400325,CLE,DEN,2024-12-05,Thursday,19:00,1
22400329,SAC,MEM,2024-12-05,Thursday,20:00,0
22400326,WAS,DAL,2024-12-05,Thursday,19:00,0
22400327,NYK,CHA,2024-12-05,Thursday,19:30,0
22400320,IND,BKN,2024-12-04,Wednesday,19:30,0
22400323,ATL,MIL,2024-12-04,Wednesday,20:00,0
22400321,LAL,MIA,2024-12-04,Wednesday,19:30,1
22400324,MIN,LAC,2024-12-04,Wednesday,22:30,1
22400319,BOS,DET,2024-12-04,Wednesday,19:30,0
22400322,PHI,ORL,2024-12-04,Wednesday,19:30,0
22400057,SAS,PHX,2024-11-26,Tuesday,21:00,0
22400054,TOR,IND,2024-12-03,Tuesday,19:30,0
22400051,CLE,WAS,2024-12-03,Tuesday,19:00,0
22400060,POR,LAC,2024-12-03,Tuesday,22:30,0
22400053,NYK,ORL,2024-12-03,Tuesday,19:30,1
22400055,OKC,UTA,2024-12-03,Tuesday,20:00,0
22400052,MIL,DET,2024-12-03,Tuesday,19:00,0
22400058,GSW,DEN,2024-12-03,Tuesday,22:00,1
22400059,SAC,HOU,2024-12-03,Tuesday,22:00,0
22400050,CHA,PHI,2024-12-03,Tuesday,19:00,0
22400056,DAL,MEM,2024-12-03,Tuesday,20:30,0
22400318,LAL,MIN,2024-12-02,Monday,20:00,1
22400316,MIA,BOS,2024-12-02,Monday,19:30,0
22400315,ATL,NOP,2024-12-02,Monday,19:30,0
22400317,BKN,CHI,2024-12-02,Monday,20:00,0
22400307,CLE,BOS,2024-12-01,Sunday,18:00,0
22400310,OKC,HOU,2024-12-01,Sunday,19:00,0
22400311,UTA,LAL,2024-12-01,Sunday,20:00,0
22400314,LAC,DEN,2024-12-01,Sunday,22:00,0
22400308,NOP,NYK,2024-12-01,Sunday,18:00,0
22400312,DAL,POR,2024-12-01,Sunday,21:00,0
22400313,SAS,SAC,2024-12-01,Sunday,21:00,0
22400309,MIA,TOR,2024-12-01,Sunday,18:00,0
22400306,IND,MEM,2024-12-01,Sunday,15:30,0
22400305,BKN,ORL,2024-12-01,Sunday,15:30,0
22400303,PHX,GSW,2024-11-30,Saturday,21:00,1
22400304,UTA,DAL,2024-11-30,Saturday,21:30,0
22400300,CHA,ATL,2024-11-30,Saturday,18:00,0
22400302,MIL,WAS,2024-11-30,Saturday,20:00,0
22400301,PHI,DET,2024-11-30,Saturday,19:00,0
22400045,IND,DET,2024-11-29,Friday,20:00,0
22400046,MIA,TOR,2024-11-29,Friday,20:00,0
22400048,LAL,OKC,2024-11-29,Friday,22:00,1
22400044,MIN,LAC,2024-11-29,Friday,19:30,1
22400049,SAC,POR,2024-11-29,Friday,22:00,0
22400041,CLE,ATL,2024-11-29,Friday,14:30,1
22400043,ORL,BKN,2024-11-29,Friday,19:30,0
22400040,CHA,NYK,2024-11-29,Friday,12:00,1
22400042,MEM,NOP,2024-11-29,Friday,17:00,1
22400047,CHI,BOS,2024-11-29,Friday,20:00,0
22400299,GSW,OKC,2024-11-27,Wednesday,22:00,1
22400296,SAS,LAL,2024-11-27,Wednesday,20:30,0
22400292,NYK,DAL,2024-11-27,Wednesday,19:30,1
22400297,BKN,PHX,2024-11-27,Wednesday,21:00,0
22400298,DEN,UTA,2024-11-27,Wednesday,21:00,0
22400288,IND,POR,2024-11-27,Wednesday,19:00,0
22400294,SAC,MIN,2024-11-27,Wednesday,20:00,0
22400295,NOP,TOR,2024-11-27,Wednesday,20:00,0
22400286,CHA,MIA,2024-11-27,Wednesday,19:00,0
22400287,ATL,CLE,2024-11-27,Wednesday,19:00,0
22400291,LAC,WAS,2024-11-27,Wednesday,19:00,0
22400289,CHI,ORL,2024-11-27,Wednesday,19:00,0
22400290,PHI,HOU,2024-11-27,Wednesday,19:00,0
22400293,DET,MEM,2024-11-27,Wednesday,20:00,0
22400037,HOU,MIN,2024-11-26,Tuesday,20:00,0
22400035,CHI,WAS,2024-11-26,Tuesday,19:00,0
22400036,MIA,MIL,2024-11-26,Tuesday,19:30,1
22400038,UTA,SAS,2024-11-26,Tuesday,21:00,0
22400039,PHX,LAL,2024-11-26,Tuesday,22:00,1
22400284,BKN,GSW,2024-11-25,Monday,22:00,0
22400285,OKC,SAC,2024-11-25,Monday,22:00,1
22400280,ATL,DAL,2024-11-25,Monday,19:30,1
22400277,CHA,ORL,2024-11-25,Monday,19:00,0
22400278,DET,TOR,2024-11-25,Monday,19:00,0
22400283,NYK,DEN,2024-11-25,Monday,21:00,0
22400282,MEM,POR,2024-11-25,Monday,20:00,0
22400281,BOS,LAC,2024-11-25,Monday,19:30,0
22400279,NOP,IND,2024-11-25,Monday,19:00,0
22400271,MIN,BOS,2024-11-24,Sunday,15:30,0
22400272,IND,WAS,2024-11-24,Sunday,17:00,0
22400276,BKN,SAC,2024-11-24,Sunday,21:00,0
22400275,TOR,CLE,2024-11-24,Sunday,19:30,0
22400273,MIA,DAL,2024-11-24,Sunday,18:00,0
22400274,LAC,PHI,2024-11-24,Sunday,18:00,0
22400269,SAS,GSW,2024-11-23,Saturday,20:30,0
22400267,HOU,POR,2024-11-23,Saturday,20:00,0
22400264,UTA,NYK,2024-11-23,Saturday,17:00,1
22400270,LAL,DEN,2024-11-23,Saturday,22:30,1
22400266,MEM,CHI,2024-11-23,Saturday,20:00,1
22400265,ORL,DET,2024-11-23,Saturday,19:00,0
22400268,CHA,MIL,2024-11-23,Saturday,20:00,0
22400032,NOP,GSW,2024-11-22,Friday,20:00,0
22400030,ATL,CHI,2024-11-22,Friday,20:00,0
22400027,PHI,BKN,2024-11-22,Friday,19:00,0
22400029,MIL,IND,2024-11-22,Friday,19:30,1
22400033,DAL,DEN,2024-11-22,Friday,22:00,1
22400031,POR,HOU,2024-11-22,Friday,20:00,0
22400034,LAC,SAC,2024-11-22,Friday,22:30,0
22400028,BOS,WAS,2024-11-22,Friday,19:00,0
22400263,ORL,LAL,2024-11-21,Thursday,22:30,0
22400261,TOR,MIN,2024-11-21,Thursday,19:30,0
22400260,CHA,DET,2024-11-21,Thursday,19:00,1
22400262,UTA,SAS,2025-04-13,Sunday,15:30,0
22400254,IND,HOU,2024-11-20,Wednesday,20:00,0
22400259,LAC,ORL,2024-11-20,Wednesday,22:30,0
22400252,CLE,NOP,2024-11-20,Wednesday,19:30,0
22400257,PHX,NYK,2024-11-20,Wednesday,22:00,1
22400255,PHI,MEM,2024-11-20,Wednesday,20:00,0
22400256,POR,OKC,2024-11-20,Wednesday,20:00,0
22400258,GSW,ATL,2024-11-20,Wednesday,22:00,0
22400253,MIL,CHI,2024-11-20,Wednesday,19:30,1
22400023,DEN,MEM,2024-11-19,Tuesday,20:00,0
22400026,UTA,LAL,2024-11-19,Tuesday,22:30,0
22400022,BKN,CHA,2024-11-19,Tuesday,19:30,0
22400021,BOS,CLE,2024-11-19,Tuesday,19:00,1
22400025,SAS,OKC,2024-11-19,Tuesday,21:30,1
22400024,NOP,DAL,2024-11-19,Tuesday,20:30,0
22400246,NYK,WAS,2024-11-18,Monday,19:30,0
22400248,MIL,HOU,2024-11-18,Monday,20:00,1
22400249,ORL,PHX,2024-11-18,Monday,21:00,0
22400244,CHI,DET,2024-11-18,Monday,19:00,0
22400250,SAC,ATL,2024-11-18,Monday,22:00,0
22400251,GSW,LAC,2024-11-18,Monday,22:30,1
22400245,PHI,MIA,2024-11-18,Monday,19:30,0
22400247,IND,TOR,2024-11-18,Monday,19:30,0
22400242,OKC,DAL,2024-11-17,Sunday,19:00,0
22400236,CLE,CHA,2024-11-17,Sunday,18:00,0
22400239,ATL,POR,2024-11-17,Sunday,18:00,0
22400237,DET,WAS,2024-11-17,Sunday,18:00,0
22400238,MEM,DEN,2024-11-17,Sunday,18:00,0
22400241,CHI,HOU,2024-11-17,Sunday,19:00,0
22400243,UTA,LAC,2024-11-17,Sunday,21:00,0
22400240,NYK,BKN,2024-11-17,Sunday,19:00,0
22400235,IND,MIA,2024-11-17,Sunday,17:00,0
22400234,PHX,MIN,2024-11-17,Sunday,15:30,0
22400230,BOS,TOR,2024-11-16,Saturday,20:00,0
22400233,SAC,UTA,2024-11-16,Saturday,22:00,0
22400231,LAL,NOP,2024-11-16,Saturday,20:00,0
22400232,DAL,SAS,2024-11-16,Saturday,20:30,1
22400229,MIL,CHA,2024-11-16,Saturday,15:00,0
22400014,BKN,NYK,2024-11-15,Friday,19:30,0
22400012,ATL,WAS,2024-11-15,Friday,19:30,0
22400018,OKC,PHX,2024-11-15,Friday,20:00,0
22400017,DEN,NOP,2024-11-15,Friday,20:00,0
22400009,MIA,IND,2024-11-15,Friday,19:00,0
22400019,GSW,MEM,2024-11-15,Friday,22:00,1
22400010,ORL,PHI,2024-11-15,Friday,19:00,0
22400013,CHI,CLE,2024-11-15,Friday,19:30,0
22400011,DET,TOR,2024-11-15,Friday,19:00,0
22400015,LAL,SAS,2024-11-15,Friday,19:30,1
22400020,SAC,MIN,2024-11-15,Friday,22:00,0
22400016,HOU,LAC,2024-11-15,Friday,20:00,0
22400228,UTA,DAL,2024-11-14,Thursday,21:00,1
22400225,MEM,LAL,2024-11-13,Wednesday,22:00,1
22400217,IND,ORL,2024-11-13,Wednesday,19:00,0
22400223,MIL,DET,2024-11-13,Wednesday,20:00,0
22400219,NYK,CHI,2024-11-13,Wednesday,19:30,0
22400227,SAC,PHX,2024-11-13,Wednesday,22:00,0
22400218,BOS,BKN,2024-11-13,Wednesday,19:30,0
22400220,PHI,CLE,2024-11-13,Wednesday,19:30,0
22400222,LAC,HOU,2024-11-13,Wednesday,20:00,0
22400226,POR,MIN,2024-11-13,Wednesday,22:00,0
22400224,WAS,SAS,2024-11-13,Wednesday,20:00,0
22400221,OKC,NOP,2024-11-13,Wednesday,19:30,1
22400001,ATL,BOS,2024-11-12,Tuesday,19:00,0
22400007,GSW,DAL,2024-11-12,Tuesday,22:00,1
22400008,POR,MIN,2024-11-12,Tuesday,22:00,0
22400002,MIA,DET,2024-11-12,Tuesday,19:00,0
22400006,PHX,UTA,2024-11-12,Tuesday,21:00,0
22400004,PHI,NYK,2024-11-12,Tuesday,19:30,1
22400003,CHA,ORL,2024-11-12,Tuesday,19:00,0
22400005,TOR,MIL,2024-11-12,Tuesday,20:00,0
22400212,CHI,CLE,2024-11-11,Monday,20:00,0
22400215,LAC,OKC,2024-11-11,Monday,20:00,1
22400213,HOU,WAS,2024-11-11,Monday,20:00,0
22400214,NOP,BKN,2024-11-11,Monday,20:00,0
22400216,SAC,SAS,2024-11-11,Monday,20:00,0
22400207,GSW,OKC,2024-11-10,Sunday,19:00,0
22400206,MIN,MIA,2024-11-10,Sunday,19:00,0
22400209,SAC,PHX,2024-11-10,Sunday,20:00,0
22400203,NYK,IND,2024-11-10,Sunday,17:00,0
22400211,LAL,TOR,2024-11-10,Sunday,21:30,0
22400208,DEN,DAL,2024-11-10,Sunday,20:00,0
22400205,CHA,PHI,2024-11-10,Sunday,19:00,0
22400204,WAS,ORL,2024-11-10,Sunday,18:00,0
22400210,POR,MEM,2024-11-10,Sunday,21:00,0
22400202,MIL,BOS,2024-11-10,Sunday,15:30,0
22400201,HOU,DET,2024-11-10,Sunday,15:00,0
22400200,TOR,LAC,2024-11-09,Saturday,22:30,1
22400197,UTA,SAS,2024-11-09,Saturday,17:00,1
22400199,BKN,CLE,2024-11-09,Saturday,19:30,1
22400198,CHI,ATL,2024-11-09,Saturday,19:30,0
22400193,MIN,POR,2024-11-08,Friday,21:00,0
22400184,CHA,IND,2024-11-08,Friday,19:00,0
22400190,DAL,PHX,2024-11-08,Friday,19:30,1
22400195,LAL,PHI,2024-11-08,Friday,22:00,1
22400188,CLE,GSW,2024-11-08,Friday,19:30,0
22400196,LAC,SAC,2024-11-08,Friday,22:00,0
22400191,WAS,MEM,2024-11-08,Friday,20:00,0
22400192,OKC,HOU,2024-11-08,Friday,20:00,0
22400185,ATL,DET,2024-11-08,Friday,19:00,0
22400186,ORL,NOP,2024-11-08,Friday,19:00,0
22400187,BKN,BOS,2024-11-08,Friday,19:30,0
22400189,MIL,NYK,2024-11-08,Friday,19:30,0
22400194,MIA,DEN,2024-11-08,Friday,21:00,0
22400183,POR,SAS,2024-11-07,Thursday,20:00,0
22400181,MIN,CHI,2024-11-07,Thursday,20:00,1
22400182,MIL,UTA,2024-11-07,Thursday,20:00,0
22400180,TOR,SAC,2024-11-06,Wednesday,22:00,0
22400169,DET,CHA,2024-11-06,Wednesday,19:00,0
22400179,PHI,LAC,2024-11-06,Wednesday,22:00,1
22400171,ATL,NYK,2024-11-06,Wednesday,19:30,0
22400170,ORL,IND,2024-11-06,Wednesday,19:00,0
22400172,BOS,GSW,2024-11-06,Wednesday,19:30,1
22400173,SAS,HOU,2024-11-06,Wednesday,20:00,0
22400177,DEN,OKC,2024-11-06,Wednesday,21:00,0
22400176,DAL,CHI,2024-11-06,Wednesday,20:30,0
22400175,CLE,NOP,2024-11-06,Wednesday,20:00,0
22400178,MIA,PHX,2024-11-06,Wednesday,21:00,0
22400174,MEM,LAL,2024-11-06,Wednesday,20:00,0
22400162,CHA,MIN,2024-11-04,Monday,21:00,0
22400159,MIA,SAC,2024-11-04,Monday,20:15,0
22400155,GSW,WAS,2024-11-04,Monday,19:15,0
22400166,DEN,TOR,2024-11-04,Monday,22:00,0
22400161,NYK,HOU,2024-11-04,Monday,20:45,0
22400163,OKC,ORL,2024-11-04,Monday,21:15,0
22400168,SAS,LAC,2024-11-04,Monday,22:30,0
22400167,PHI,PHX,2024-11-04,Monday,22:15,1
22400154,MIL,CLE,2024-11-04,Monday,19:00,1
22400160,CHI,UTA,2024-11-04,Monday,20:30,0
22400157,ATL,BOS,2024-11-04,Monday,19:45,0
22400165,DAL,IND,2024-11-04,Monday,21:45,0
22400156,DET,LAL,2024-11-04,Monday,19:30,0
22400158,BKN,MEM,2024-11-04,Monday,20:00,0
22400164,POR,NOP,2024-11-04,Monday,21:30,0
22400153,DAL,ORL,2024-11-03,Sunday,19:30,0
22400151,BKN,DET,2024-11-03,Sunday,15:30,0
22400152,ATL,NOP,2024-11-03,Sunday,19:00,0
22400141,BOS,CHA,2024-11-02,Saturday,18:00,0
22400147,WAS,MIA,2024-11-02,Saturday,21:30,1
22400142,MEM,PHI,2024-11-02,Saturday,19:30,0
22400150,LAC,OKC,2024-11-02,Saturday,22:30,0
22400148,DEN,UTA,2024-11-02,Saturday,22:00,0
22400146,SAS,MIN,2024-11-02,Saturday,20:00,0
22400143,TOR,SAC,2024-11-02,Saturday,19:30,0
22400145,CLE,MIL,2024-11-02,Saturday,20:00,0
22400149,POR,PHX,2024-11-02,Saturday,22:00,0
22400144,HOU,GSW,2024-11-02,Saturday,20:00,0
22400136,BKN,CHI,2024-11-01,Friday,19:30,0
22400138,IND,NOP,2024-11-01,Friday,20:00,0
22400132,CHA,BOS,2024-11-01,Friday,19:00,0
22400135,SAC,ATL,2024-11-01,Friday,19:30,0
22400139,MIN,DEN,2024-11-01,Friday,21:30,1
22400140,POR,OKC,2024-11-01,Friday,22:00,0
22400133,ORL,CLE,2024-11-01,Friday,19:00,1
22400134,NYK,DET,2024-11-01,Friday,19:00,0
22400137,TOR,LAL,2024-11-01,Friday,19:30,0
22400128,MEM,MIL,2024-10-31,Thursday,20:00,1
22400129,HOU,DAL,2024-10-31,Thursday,20:30,0
22400130,UTA,SAS,2024-10-31,Thursday,21:00,0
22400131,LAC,PHX,2024-10-31,Thursday,22:30,1
22400126,GSW,NOP,2024-10-30,Wednesday,22:00,0
22400121,WAS,ATL,2024-10-30,Wednesday,19:00,0
22400127,POR,LAC,2024-10-30,Wednesday,22:30,0
22400119,BOS,IND,2024-10-30,Wednesday,19:00,1
22400117,CHA,TOR,2024-10-30,Wednesday,19:00,0
22400124,MEM,BKN,2024-10-30,Wednesday,20:00,0
22400123,ORL,CHI,2024-10-30,Wednesday,20:00,0
22400118,CLE,LAL,2024-10-30,Wednesday,19:00,0
22400125,OKC,SAS,2024-10-30,Wednesday,21:30,1
22400122,NYK,MIA,2024-10-30,Wednesday,19:30,0
22400120,DET,PHI,2024-10-30,Wednesday,19:00,0
22400116,NOP,GSW,2024-10-29,Tuesday,22:00,1
22400115,SAC,UTA,2024-10-29,Tuesday,21:00,0
22400113,BKN,DEN,2024-10-29,Tuesday,19:30,0
22400114,DAL,MIN,2024-10-29,Tuesday,19:30,1
22400105,DET,MIA,2024-10-28,Monday,19:30,0
22400112,POR,SAC,2024-10-28,Monday,22:00,0
22400104,BOS,MIL,2024-10-28,Monday,19:30,1
22400106,CLE,NYK,2024-10-28,Monday,19:30,0
22400103,ATL,WAS,2024-10-28,Monday,19:30,0
22400102,IND,ORL,2024-10-28,Monday,19:00,0
22400108,CHI,MEM,2024-10-28,Monday,20:00,0
22400109,HOU,SAS,2024-10-28,Monday,20:00,0
22400107,DEN,TOR,2024-10-28,Monday,19:30,0
22400111,PHX,LAL,2024-10-28,Monday,22:00,1
22400110,DAL,UTA,2024-10-28,Monday,20:30,0
22400100,OKC,ATL,2024-10-27,Sunday,19:00,0
22400098,MIL,BKN,2024-10-27,Sunday,18:00,0
22400097,IND,PHI,2024-10-27,Sunday,15:30,0
22400101,LAC,GSW,2024-10-27,Sunday,20:30,0
22400099,NOP,POR,2024-10-27,Sunday,18:00,0
22400093,MIN,TOR,2024-10-26,Saturday,20:00,0
22400089,BOS,DET,2024-10-26,Saturday,19:00,0
22400095,DAL,PHX,2024-10-26,Saturday,22:00,0
22400088,CHA,MIA,2024-10-26,Saturday,19:00,0
22400090,CLE,WAS,2024-10-26,Saturday,19:00,0
22400094,HOU,SAS,2024-10-26,Saturday,20:30,0
22400091,CHI,OKC,2024-10-26,Saturday,20:00,0
22400096,LAL,SAC,2024-10-26,Saturday,22:30,1
22400092,ORL,MEM,2024-10-26,Saturday,20:00,1
22400087,LAC,DEN,2024-10-26,Saturday,17:00,1
22400086,NOP,POR,2024-10-25,Friday,22:00,0
22400083,MIL,CHI,2024-10-25,Friday,20:00,0
22400079,ATL,CHA,2024-10-25,Friday,19:30,0
22400077,ORL,BKN,2024-10-25,Friday,19:00,0
22400082,MEM,HOU,2024-10-25,Friday,20:00,0
22400078,TOR,PHI,2024-10-25,Friday,19:00,0
22400080,DET,CLE,2024-10-25,Friday,19:30,0
22400085,PHX,LAL,2024-10-25,Friday,22:00,1
22400081,IND,NYK,2024-10-25,Friday,19:30,1
22400084,UTA,GSW,2024-10-25,Friday,21:30,0
22400074,SAS,DAL,2024-10-24,Thursday,19:30,1
22400076,MIN,SAC,2024-10-24,Thursday,22:00,0
22400073,WAS,BOS,2024-10-24,Thursday,19:00,0
22400075,OKC,DEN,2024-10-24,Thursday,22:00,1
22400064,BKN,ATL,2024-10-23,Wednesday,19:30,0
22400063,IND,DET,2024-10-23,Wednesday,19:00,0
22400072,GSW,POR,2024-10-23,Wednesday,22:00,0
22400071,LAC,PHX,2024-10-23,Wednesday,22:00,1
22400066,PHI,MIL,2024-10-23,Wednesday,19:30,1
22400065,MIA,ORL,2024-10-23,Wednesday,19:30,0
22400068,CHA,HOU,2024-10-23,Wednesday,20:00,0
22400070,MEM,UTA,2024-10-23,Wednesday,21:00,0
22400067,CLE,TOR,2024-10-23,Wednesday,19:30,0
22400069,CHI,NOP,2024-10-23,Wednesday,20:00,0
22400061,BOS,NYK,2024-10-22,Tuesday,19:30,1
22400062,LAL,MIN,2024-10-22,Tuesday,22:00,1